t,BH_R11,BH_R12,BH_R13,BH_R21,BH_R22,BH_R23,BH_R31,BH_R32,BH_R33,BH_P1,BH_P2,BH_P3,HB_R11,HB_R12,HB_R13,HB_R21,HB_R22,HB_R23,HB_R31,HB_R32,HB_R33,HB_P1,HB_P2,HB_P3,PL_R11,PL_R12,PL_R13,PL_R21,PL_R22,PL_R23,PL_R31,PL_R32,PL_R33,PL_P1,PL_P2,PL_P3,
-1.00000000000000,0.71054396588475,0.01002920481654,-0.70358132976616,0.00161897979588,0.99987247197195,0.01588769011308,0.70365094432480,-0.01242798629935,0.71043711453397,-429.57278442382812,103.44634246826172,1799.16003417968750,0.99833131130873,0.03471089088962,0.04614918107881,-0.03552991715218,0.99922321224206,0.01704690892271,-0.04552161956429,-0.01865813951894,0.99878909484532,-413.82592773437500,180.40843200683594,1146.65087890625000,0.99984945769740,0.01576007006876,-0.00725824590636,-0.01581256099572,0.99984881764492,-0.00723220359314,0.00714316855227,0.00734588629668,0.99994750517092,-367.71405029296875,91.75290679931641,900.22991943359375,
-0.99333333333333,0.71057961176048,0.00994874972359,-0.70354647162022,0.00176356034687,0.99987170979638,0.01592023252887,0.70361459990909,-0.01255333930903,0.71047090613688,-429.56774902343750,103.44326019287109,1799.16088867187500,0.99831895330176,0.03500082863930,0.04619750505211,-0.03582663311217,0.99921051013208,0.01716999712959,-0.04556006846268,-0.01879623462680,0.99878475244946,-413.82531738281250,180.43621826171875,1146.66027832031250,0.99986397894476,0.01237496207213,-0.01090339041143,-0.01243488378972,0.99990785777227,-0.00544514741874,0.01083500225597,0.00557998915672,0.99992573046558,-367.37393188476562,91.62525177001953,900.30078125000000,
-0.98666666666667,0.71057961176048,0.00994874972359,-0.70354647162022,0.00176356034687,0.99987170979638,0.01592023252887,0.70361459990909,-0.01255333930903,0.71047090613688,-429.56774902343750,103.44326019287109,1799.16088867187500,0.99831895330176,0.03500082863930,0.04619750505211,-0.03582663311217,0.99921051013208,0.01716999712959,-0.04556006846268,-0.01879623462680,0.99878475244946,-413.82531738281250,180.43621826171875,1146.66027832031250,0.99986397894476,0.01237496207213,-0.01090339041143,-0.01243488378972,0.99990785777227,-0.00544514741874,0.01083500225597,0.00557998915672,0.99992573046558,-367.37393188476562,91.62525177001953,900.30078125000000,
-0.98000000000000,0.71062969373784,0.01002756150628,-0.70349476642566,0.00158277312329,0.99987311318378,0.01585094197280,0.70356444851008,-0.01237762264826,0.71052365284365,-429.57415771484375,103.44630432128906,1799.16247558593750,0.99832396138334,0.03486987349657,0.04618831075296,-0.03568909162955,0.99921779469867,0.01703195514837,-0.04555827989001,-0.01865182778850,0.99878754119863,-413.82891845703125,180.43013000488281,1146.66723632812500,0.99984035956531,0.01610374679971,-0.00774110607881,-0.01615780622559,0.99984514378053,-0.00697235659369,0.00762762625521,0.00709632281565,0.99994572928745,-367.70825195312500,91.75697326660156,900.23852539062500,
-0.97333333333333,0.71062969373784,0.01002756150628,-0.70349476642566,0.00158277312329,0.99987311318378,0.01585094197280,0.70356444851008,-0.01237762264826,0.71052365284365,-429.57415771484375,103.44630432128906,1799.16247558593750,0.99832396138334,0.03486987349657,0.04618831075296,-0.03568909162955,0.99921779469867,0.01703195514837,-0.04555827989001,-0.01865182778850,0.99878754119863,-413.82891845703125,180.43013000488281,1146.66723632812500,0.99984035956531,0.01610374679971,-0.00774110607881,-0.01615780622559,0.99984514378053,-0.00697235659369,0.00762762625521,0.00709632281565,0.99994572928745,-367.70825195312500,91.75697326660156,900.23852539062500,
-0.96666666666667,0.71062969373784,0.01002756150628,-0.70349476642566,0.00158277312329,0.99987311318378,0.01585094197280,0.70356444851008,-0.01237762264826,0.71052365284365,-429.57415771484375,103.44630432128906,1799.16247558593750,0.99832396138334,0.03486987349657,0.04618831075296,-0.03568909162955,0.99921779469867,0.01703195514837,-0.04555827989001,-0.01865182778850,0.99878754119863,-413.82891845703125,180.43013000488281,1146.66723632812500,0.99984035956531,0.01610374679971,-0.00774110607881,-0.01615780622559,0.99984514378053,-0.00697235659369,0.00762762625521,0.00709632281565,0.99994572928745,-367.70825195312500,91.75697326660156,900.23852539062500,
-0.96000000000000,0.71071037587968,0.01027902199471,-0.70340962697691,0.00143897331812,0.99986991176464,0.01606514561259,0.70348325564490,-0.01242985336182,0.71060312958265,-429.55618286132812,103.43048858642578,1799.16064453125000,0.99830397496975,0.03539503951243,0.04622082579859,-0.03621646346318,0.99919839787095,0.01705665460574,-0.04558005412250,-0.01870168094137,0.99878561553326,-413.81576538085938,180.46247863769531,1146.66284179687500,0.99984103373647,0.01630736659529,-0.00720951118399,-0.01635858772756,0.99984095429971,-0.00710371118588,0.00709252171974,0.00722051935663,0.99994877880613,-367.73867797851562,91.77537536621094,900.23950195312500,
-0.95333333333333,0.71071037587968,0.01027902199471,-0.70340962697691,0.00143897331812,0.99986991176464,0.01606514561259,0.70348325564490,-0.01242985336182,0.71060312958265,-429.55618286132812,103.43048858642578,1799.16064453125000,0.99830397496975,0.03539503951243,0.04622082579859,-0.03621646346318,0.99919839787095,0.01705665460574,-0.04558005412250,-0.01870168094137,0.99878561553326,-413.81576538085938,180.46247863769531,1146.66284179687500,0.99984103373647,0.01630736659529,-0.00720951118399,-0.01635858772756,0.99984095429971,-0.00710371118588,0.00709252171974,0.00722051935663,0.99994877880613,-367.73867797851562,91.77537536621094,900.23950195312500,
-0.94666666666667,0.71054719110021,0.00981998761887,-0.70358102380804,0.00186966725886,0.99987273495535,0.01584355506981,0.70364706605225,-0.01257305595607,0.71043840317088,-429.57357788085938,103.44203186035156,1799.15881347656250,0.99829991290352,0.03544134303537,0.04627304939881,-0.03625271104678,0.99920119212281,0.01681423807699,-0.04564016694288,-0.01846317589691,0.99878730783747,-413.81445312500000,180.47517395019531,1146.66284179687500,0.99984231659171,0.01599945682399,-0.00770450088382,-0.01605255951296,0.99984747452538,-0.00688062630111,0.00759323946774,0.00700321829945,0.99994664740067,-367.70971679687500,91.77451324462891,900.25024414062500,
-0.94000000000000,0.71054719110021,0.00981998761887,-0.70358102380804,0.00186966725886,0.99987273495535,0.01584355506981,0.70364706605225,-0.01257305595607,0.71043840317088,-429.57357788085938,103.44203186035156,1799.15881347656250,0.99829991290352,0.03544134303537,0.04627304939881,-0.03625271104678,0.99920119212281,0.01681423807699,-0.04564016694288,-0.01846317589691,0.99878730783747,-413.81445312500000,180.47517395019531,1146.66284179687500,0.99984231659171,0.01599945682399,-0.00770450088382,-0.01605255951296,0.99984747452538,-0.00688062630111,0.00759323946774,0.00700321829945,0.99994664740067,-367.70971679687500,91.77451324462891,900.25024414062500,
